[2025-12-19 16:41:06] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:41:06.180Z"} 
[2025-12-19 16:41:06] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:41:06.209Z"} 
[2025-12-19 16:41:06] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:41:06.209Z"} 
[2025-12-19 16:41:07] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:41:06.904Z"} 
[2025-12-19 16:41:07] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:41:06.921Z"} 
[2025-12-19 16:41:07] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:41:06.921Z"} 
[2025-12-19 16:41:08] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:41:08.740Z"} 
[2025-12-19 16:41:08] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:41:08.751Z"} 
[2025-12-19 16:41:08] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:41:08.751Z"} 
[2025-12-19 16:41:40] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:41:40.294Z"} 
[2025-12-19 16:41:40] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:41:40.315Z"} 
[2025-12-19 16:41:40] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:41:40.315Z"} 
[2025-12-19 16:41:40] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:41:40.831Z"} 
[2025-12-19 16:41:40] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:41:40.850Z"} 
[2025-12-19 16:41:40] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:41:40.850Z"} 
[2025-12-19 16:42:52] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:42:52.471Z"} 
[2025-12-19 16:42:52] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:42:52.500Z"} 
[2025-12-19 16:42:52] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:42:52.500Z"} 
[2025-12-19 16:42:54] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:42:53.957Z"} 
[2025-12-19 16:42:54] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:42:53.979Z"} 
[2025-12-19 16:42:54] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:42:53.979Z"} 
[2025-12-19 16:43:26] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:43:26.813Z"} 
[2025-12-19 16:43:26] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:43:26.835Z"} 
[2025-12-19 16:43:26] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:43:26.835Z"} 
[2025-12-19 16:43:29] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:43:29.083Z"} 
[2025-12-19 16:43:29] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:43:29.102Z"} 
[2025-12-19 16:43:29] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:43:29.102Z"} 
[2025-12-19 16:45:44] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:45:44.422Z"} 
[2025-12-19 16:45:44] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:45:44.451Z"} 
[2025-12-19 16:45:44] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:45:44.452Z"} 
[2025-12-19 16:45:45] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:45:45.310Z"} 
[2025-12-19 16:45:45] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:45:45.328Z"} 
[2025-12-19 16:45:45] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:45:45.328Z"} 
[2025-12-19 16:50:22] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:50:22.581Z"} 
[2025-12-19 16:50:22] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/667386/show#customer-files 0 0  {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:50:22.641Z"} 
[2025-12-19 16:50:22] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/667386/show#customer-files 0 0  {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:50:22.641Z"} 
[2025-12-19 16:51:32] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:51:32.511Z"} 
[2025-12-19 16:51:32] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/667386/show#customer-files 0 0  {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:51:32.529Z"} 
[2025-12-19 16:51:32] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/667386/show#customer-files 0 0  {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:51:32.529Z"} 
[2025-12-19 16:51:33] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:51:32.846Z"} 
[2025-12-19 16:51:33] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:51:32.855Z"} 
[2025-12-19 16:51:33] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:51:32.855Z"} 
[2025-12-19 16:51:34] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:51:34.339Z"} 
[2025-12-19 16:51:34] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/667386/show#customer-files 0 0  {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:51:34.355Z"} 
[2025-12-19 16:51:34] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/667386/show#customer-files 0 0  {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:51:34.355Z"} 
[2025-12-19 16:52:05] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:05.767Z"} 
[2025-12-19 16:52:05] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/667386/show#customer-files 0 0  {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:05.804Z"} 
[2025-12-19 16:52:05] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/667386/show#customer-files 0 0  {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:05.804Z"} 
[2025-12-19 16:52:09] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:08.941Z"} 
[2025-12-19 16:52:09] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/667386/show#customer-files 0 0  {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:08.956Z"} 
[2025-12-19 16:52:09] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/667386/show#customer-files 0 0  {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:08.956Z"} 
[2025-12-19 16:52:16] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:16.773Z"} 
[2025-12-19 16:52:16] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/667386/show#customer-files 0 0  {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:16.788Z"} 
[2025-12-19 16:52:16] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/667386/show#customer-files 0 0  {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:16.788Z"} 
[2025-12-19 16:52:24] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:24.382Z"} 
[2025-12-19 16:52:24] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/667386/show#customer-files 0 0  {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:24.397Z"} 
[2025-12-19 16:52:24] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/667386/show#customer-files 0 0  {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:24.397Z"} 
[2025-12-19 16:52:25] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:24.837Z"} 
[2025-12-19 16:52:25] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:24.844Z"} 
[2025-12-19 16:52:25] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/668230/show 0 0  {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:24.844Z"} 
[2025-12-19 16:52:25] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:25.548Z"} 
[2025-12-19 16:52:25] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/667386/show#customer-files 0 0  {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:25.563Z"} 
[2025-12-19 16:52:25] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/667386/show#customer-files 0 0  {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:25.563Z"} 
[2025-12-19 16:52:45] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:45.302Z"} 
[2025-12-19 16:52:45] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/667386/show#customer-files 0 0  {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:45.317Z"} 
[2025-12-19 16:52:45] local.ERROR: Uncaught You must pass your app key when you instantiate Pusher. http://127.0.0.1:8000/customers/667386/show#customer-files 0 0  {"url":"http://127.0.0.1:8000/customers/667386/show#customer-files","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:45.317Z"} 
[2025-12-19 16:52:46] local.DEBUG: validando Pvq26tPyrMIFw8RV0e04BbZcjCPJqN7WUfTttJY4 {"url":"http://127.0.0.1:8000/customers/668230/show","user_agent":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","timestamp":"2025-12-19T21:52:45.872Z"} 
